Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
5.520e-03,0.427188,0.394297
5.540e-03,0.587813,0.518359
5.560e-03,0.764687,0.661172
5.580e-03,0.925625,0.810078
5.600e-03,1.11781,0.944688
5.620e-03,1.35031,1.0025
5.640e-03,1.53781,0.992891
5.660e-03,1.77312,0.99125
5.680e-03,2.02469,0.984531
5.700e-03,2.28688,0.983281
5.720e-03,2.56781,0.982969
5.740e-03,2.84438,0.98
5.760e-03,3.12375,0.983125
5.780e-03,3.42813,0.982266
5.800e-03,3.72156,0.980469
5.820e-03,4.00687,0.978125
5.840e-03,4.265,0.979687
5.860e-03,4.5725,0.982187
5.880e-03,4.87719,0.978203
5.900e-03,5.18,0.982734
5.920e-03,5.50812,0.979766
5.940e-03,5.82719,0.979766
5.960e-03,6.14719,0.982344
5.980e-03,6.44656,0.979297
6.000e-03,6.72125,0.979453
6.020e-03,7.01313,0.985
6.040e-03,7.31313,0.983125
6.060e-03,7.58781,0.983516
6.080e-03,7.84719,0.985313
6.100e-03,8.09563,0.990547
6.120e-03,8.335,0.987422
6.140e-03,8.56781,0.992734
6.160e-03,8.7775,0.991563
6.180e-03,8.96031,0.99625
6.200e-03,9.13125,0.996953
6.220e-03,9.26375,0.996328
6.240e-03,9.42938,0.997031
6.260e-03,9.56438,1.00125
6.280e-03,9.66625,0.999219
6.300e-03,9.73969,1.0018
6.320e-03,9.80531,1.00172
6.340e-03,9.87937,1.00273
6.360e-03,9.90031,1.00656
6.380e-03,9.9325,1.00836
6.400e-03,9.90969,1.01141
6.420e-03,9.88531,1.00898
6.440e-03,9.81344,1.01188
6.460e-03,9.76156,1.00734
6.480e-03,9.685,1.01906
6.500e-03,9.56281,1.0175
6.520e-03,9.44063,1.01891
6.540e-03,9.31188,1.01984
6.560e-03,9.16344,1.02195
6.580e-03,9.01781,1.02258
6.600e-03,8.82719,1.01742
6.620e-03,8.60094,1.01938
6.640e-03,8.38844,1.02305
6.660e-03,8.15188,1.01773
6.680e-03,7.90938,1.02617
6.700e-03,7.65156,1.02609
6.720e-03,7.365,1.02539
6.740e-03,7.08219,1.02547
6.760e-03,6.79344,1.02469
6.780e-03,6.51625,1.02578
6.800e-03,6.22156,1.02687
6.820e-03,5.92625,1.01883
6.840e-03,5.59812,1.02188
6.860e-03,5.2525,1.02164
6.880e-03,4.96344,1.02031
6.900e-03,4.6475,1.02758
6.920e-03,4.32781,1.01859
6.940e-03,4.05594,1.02086
6.960e-03,3.79156,1.02141
6.980e-03,3.49719,1.02008
7.000e-03,3.19281,1.01898
7.020e-03,2.9125,1.01984
7.040e-03,2.62719,1.01664
7.060e-03,2.35,1.01109
7.080e-03,2.09719,1.01164
7.100e-03,1.84031,1.01578
7.120e-03,1.58969,1.00812
7.140e-03,1.37312,1.00438
7.160e-03,1.18375,0.969531
7.180e-03,0.969375,0.845625
7.200e-03,0.799375,0.69375
7.220e-03,0.63625,0.546406
7.240e-03,0.502813,0.416094
7.260e-03,0.35625,0.2925
7.280e-03,0.239375,0.204766
7.300e-03,0.168438,0.130312
7.320e-03,0.08875,0.0728906
7.340e-03,0.03625,0.0230469
7.360e-03,0.0103125,-0.00789063
7.380e-03,-0.026875,-0.0176563
7.400e-03,-0.008125,-0.00695313
7.420e-03,0.0384375,0.0203906
7.440e-03,0.0778125,0.0616406
7.460e-03,0.148438,0.124297
7.480e-03,0.215625,0.204062
7.500e-03,0.326875,0.287891
7.520e-03,0.466875,0.393672
7.540e-03,0.600312,0.521172
7.560e-03,0.767812,0.660078
7.580e-03,0.9175,0.809688
7.600e-03,1.13063,0.945781
7.620e-03,1.32687,1.00633
7.640e-03,1.53844,0.999609
7.660e-03,1.76156,0.989922
7.680e-03,2.0425,0.987344
7.700e-03,2.3125,0.982891
7.720e-03,2.56594,0.986953
7.740e-03,2.84625,0.980859
7.760e-03,3.13094,0.979219
7.780e-03,3.43469,0.980313
7.800e-03,3.71969,0.982422
7.820e-03,3.99188,0.980625
7.840e-03,4.26438,0.981172
7.860e-03,4.5725,0.980156
7.880e-03,4.88469,0.980391
7.900e-03,5.18219,0.978437
7.920e-03,5.52281,0.983984
7.940e-03,5.82375,0.976719
7.960e-03,6.14813,0.977109
7.980e-03,6.44094,0.982187
8.000e-03,6.71687,0.983906
8.020e-03,7.02562,0.979219
8.040e-03,7.30781,0.985391
8.060e-03,7.59125,0.988125
8.080e-03,7.84781,0.988984
8.100e-03,8.07938,0.989609
8.120e-03,8.31938,0.987656
8.140e-03,8.56281,0.995469
8.160e-03,8.77281,0.986797
8.180e-03,8.95719,0.993828
8.200e-03,9.14344,0.998047
8.220e-03,9.27,0.998203
8.240e-03,9.41281,0.996484
8.260e-03,9.54063,0.998672
8.280e-03,9.65938,0.997188
8.300e-03,9.74812,1.00297
8.320e-03,9.80687,1.00273
8.340e-03,9.87375,1.0082
8.360e-03,9.90125,1.00633
8.380e-03,9.91781,1.00578
8.400e-03,9.91188,1.00617
8.420e-03,9.86031,1.01023
8.440e-03,9.83687,1.0125
8.460e-03,9.77031,1.01109
8.480e-03,9.675,1.01648
8.500e-03,9.56656,1.01492
8.520e-03,9.44625,1.01539
8.540e-03,9.3125,1.01477
8.560e-03,9.16219,1.02055
8.580e-03,9.01219,1.02008
8.600e-03,8.82531,1.02641
8.620e-03,8.59969,1.02375
8.640e-03,8.38781,1.02438
8.660e-03,8.15469,1.02219
8.680e-03,7.91125,1.02625
8.700e-03,7.64969,1.02422
8.720e-03,7.36562,1.02242
8.740e-03,7.0875,1.02328
8.760e-03,6.78625,1.025
8.780e-03,6.50719,1.02812
8.800e-03,6.21188,1.02289
8.820e-03,5.90906,1.02102
8.840e-03,5.59,1.03039
8.860e-03,5.26781,1.02055
8.880e-03,4.9625,1.02422
8.900e-03,4.64969,1.02125
8.920e-03,4.34438,1.02242
8.940e-03,4.07219,1.02125
8.960e-03,3.80469,1.02188
8.980e-03,3.48438,1.02469
9.000e-03,3.20469,1.01797
9.020e-03,2.89531,1.01883
9.040e-03,2.63094,1.01781
9.060e-03,2.355,1.01148
9.080e-03,2.08875,1.01258
9.100e-03,1.83312,1.01164
9.120e-03,1.58281,1.00758
9.140e-03,1.37594,1.00539
9.160e-03,1.17719,0.969297
9.180e-03,0.968125,0.846406
9.200e-03,0.785938,0.690469
9.220e-03,0.627813,0.545
9.240e-03,0.46875,0.413438
9.260e-03,0.345625,0.295156
9.280e-03,0.245,0.200547
9.300e-03,0.170313,0.133828
9.320e-03,0.0928125,0.0664062
9.340e-03,0.0359375,0.0200781
9.360e-03,0.0078125,-0.00648438
9.380e-03,-0.021875,-0.0160156
9.400e-03,-0.009375,-0.0103125
9.420e-03,0.0359375,0.02
9.440e-03,0.0625,0.0627344
9.460e-03,0.15125,0.123359
9.480e-03,0.220937,0.196016
9.500e-03,0.321563,0.281719
9.520e-03,0.474063,0.394141
9.540e-03,0.581875,0.516875
9.560e-03,0.757812,0.656641
9.580e-03,0.939375,0.811484
9.600e-03,1.12469,0.944688
9.620e-03,1.32781,0.998828
9.640e-03,1.53375,0.996875
9.660e-03,1.77125,0.991719
9.680e-03,2.02156,0.989844
9.700e-03,2.29031,0.986641
9.720e-03,2.55563,0.981172
9.740e-03,2.83969,0.9775
9.760e-03,3.15,0.980469
9.780e-03,3.42687,0.977109
9.800e-03,3.73125,0.981797
9.820e-03,4.00969,0.981016
9.840e-03,4.25344,0.977734
9.860e-03,4.57188,0.98125
9.880e-03,4.88344,0.975703
9.900e-03,5.19594,0.980625
9.920e-03,5.51469,0.982578
9.940e-03,5.84063,0.983906
9.960e-03,6.1375,0.987656
9.980e-03,6.43313,0.979687

