Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
5.500e-03,0.321875,0.294922
5.520e-03,0.460938,0.408906
5.540e-03,0.603125,0.539766
5.560e-03,0.761875,0.683984
5.580e-03,0.935625,0.844922
5.600e-03,1.14406,1.0082
5.620e-03,1.36594,1.13688
5.640e-03,1.57,1.17391
5.660e-03,1.79844,1.16859
5.680e-03,2.04188,1.16805
5.700e-03,2.32656,1.16242
5.720e-03,2.60187,1.15969
5.740e-03,2.86594,1.15477
5.760e-03,3.15094,1.155
5.780e-03,3.45125,1.15617
5.800e-03,3.76469,1.15437
5.820e-03,4.02688,1.15289
5.840e-03,4.29125,1.15461
5.860e-03,4.595,1.15234
5.880e-03,4.90937,1.15383
5.900e-03,5.22719,1.15227
5.920e-03,5.55375,1.15414
5.940e-03,5.8675,1.15328
5.960e-03,6.16906,1.15688
5.980e-03,6.47656,1.15883
6.000e-03,6.74875,1.15609
6.020e-03,7.05094,1.15977
6.040e-03,7.32719,1.15711
6.060e-03,7.60313,1.15547
6.080e-03,7.87531,1.16078
6.100e-03,8.1175,1.15641
6.120e-03,8.355,1.16117
6.140e-03,8.58156,1.15945
6.160e-03,8.79719,1.16086
6.180e-03,8.98094,1.16414
6.200e-03,9.13906,1.16422
6.220e-03,9.28813,1.16492
6.240e-03,9.41406,1.16945
6.260e-03,9.5425,1.17258
6.280e-03,9.65625,1.17148
6.300e-03,9.73875,1.17359
6.320e-03,9.8175,1.17703
6.340e-03,9.86188,1.17352
6.360e-03,9.90281,1.17586
6.380e-03,9.91625,1.17664
6.400e-03,9.90563,1.18094
6.420e-03,9.87438,1.18383
6.440e-03,9.80562,1.18312
6.460e-03,9.74625,1.17695
6.480e-03,9.64969,1.19437
6.500e-03,9.54656,1.19008
6.520e-03,9.40406,1.18836
6.540e-03,9.28781,1.18758
6.560e-03,9.13656,1.18984
6.580e-03,8.98594,1.19297
6.600e-03,8.79469,1.18969
6.620e-03,8.57031,1.19203
6.640e-03,8.34906,1.19188
6.660e-03,8.1225,1.19102
6.680e-03,7.86406,1.19656
6.700e-03,7.60438,1.19219
6.720e-03,7.33719,1.19688
6.740e-03,7.05031,1.20102
6.760e-03,6.74844,1.18711
6.780e-03,6.4675,1.19156
6.800e-03,6.18438,1.19445
6.820e-03,5.85187,1.195
6.840e-03,5.555,1.19531
6.860e-03,5.22687,1.18906
6.880e-03,4.91688,1.19078
6.900e-03,4.59875,1.19078
6.920e-03,4.28281,1.19219
6.940e-03,4.02062,1.19117
6.960e-03,3.76719,1.19156
6.980e-03,3.45594,1.18773
7.000e-03,3.155,1.18242
7.020e-03,2.84813,1.18734
7.040e-03,2.59656,1.18031
7.060e-03,2.30438,1.18453
7.080e-03,2.03313,1.18422
7.100e-03,1.81125,1.18039
7.120e-03,1.5575,1.17641
7.140e-03,1.35188,1.1443
7.160e-03,1.13187,1.00078
7.180e-03,0.939687,0.833594
7.200e-03,0.764687,0.670391
7.220e-03,0.592188,0.527109
7.240e-03,0.451875,0.395547
7.260e-03,0.314062,0.281406
7.280e-03,0.22875,0.192578
7.300e-03,0.147813,0.122031
7.320e-03,0.066875,0.0613281
7.340e-03,0.01625,0.0173437
7.360e-03,-0.0103125,-0.00710938
7.380e-03,-0.0065625,-0.0149219
7.400e-03,0.0084375,-0.0103125
7.420e-03,0.0384375,0.0234375
7.440e-03,0.0725,0.0682812
7.460e-03,0.140938,0.136953
7.480e-03,0.215,0.200703
7.500e-03,0.312187,0.294609
7.520e-03,0.457187,0.405625
7.540e-03,0.597187,0.535781
7.560e-03,0.781563,0.688984
7.580e-03,0.965937,0.838516
7.600e-03,1.13937,1.00492
7.620e-03,1.35969,1.14414
7.640e-03,1.555,1.17148
7.660e-03,1.80063,1.16797
7.680e-03,2.03313,1.16563
7.700e-03,2.31406,1.16117
7.720e-03,2.57469,1.15859
7.740e-03,2.85781,1.16242
7.760e-03,3.15781,1.1543
7.780e-03,3.44844,1.15547
7.800e-03,3.75594,1.15242
7.820e-03,4.02813,1.15453
7.840e-03,4.30438,1.15187
7.860e-03,4.61125,1.1507
7.880e-03,4.92875,1.14898
7.900e-03,5.22094,1.15023
7.920e-03,5.52344,1.15586
7.940e-03,5.86531,1.1507
7.960e-03,6.17781,1.15523
7.980e-03,6.46969,1.1582
8.000e-03,6.74313,1.15289
8.020e-03,7.04063,1.15711
8.040e-03,7.34625,1.15766
8.060e-03,7.61594,1.16
8.080e-03,7.86719,1.15938
8.100e-03,8.12937,1.16039
8.120e-03,8.35406,1.16383
8.140e-03,8.57844,1.16758
8.160e-03,8.78187,1.16203
8.180e-03,8.97469,1.16414
8.200e-03,9.1525,1.16742
8.220e-03,9.28219,1.16352
8.240e-03,9.41125,1.16289
8.260e-03,9.55594,1.16773
8.280e-03,9.65969,1.16945
8.300e-03,9.74812,1.17234
8.320e-03,9.82563,1.17656
8.340e-03,9.88594,1.17508
8.360e-03,9.90281,1.17578
8.380e-03,9.92031,1.18063
8.400e-03,9.90625,1.18047
8.420e-03,9.86937,1.17688
8.440e-03,9.81563,1.17875
8.460e-03,9.7525,1.18617
8.480e-03,9.68344,1.17758
8.500e-03,9.52406,1.18836
8.520e-03,9.42531,1.19102
8.540e-03,9.27812,1.19273
8.560e-03,9.15406,1.19266
8.580e-03,8.97969,1.18789
8.600e-03,8.76687,1.19406
8.620e-03,8.59594,1.19695
8.640e-03,8.35156,1.19227
8.660e-03,8.10406,1.19883
8.680e-03,7.85313,1.19477
8.700e-03,7.6325,1.19609
8.720e-03,7.32375,1.19258
8.740e-03,7.02656,1.19625
8.760e-03,6.75781,1.19883
8.780e-03,6.46281,1.19734
8.800e-03,6.1625,1.20406
8.820e-03,5.8525,1.19359
8.840e-03,5.515,1.19602
8.860e-03,5.22438,1.19695
8.880e-03,4.91594,1.19203
8.900e-03,4.61531,1.19055
8.920e-03,4.28,1.19508
8.940e-03,4.02469,1.19219
8.960e-03,3.74375,1.19203
8.980e-03,3.445,1.1925
9.000e-03,3.14656,1.19781
9.020e-03,2.85875,1.18906
9.040e-03,2.58969,1.185
9.060e-03,2.31844,1.18305
9.080e-03,2.04,1.18227
9.100e-03,1.78094,1.17703
9.120e-03,1.56062,1.17453
9.140e-03,1.35188,1.13891
9.160e-03,1.13437,1.00313
9.180e-03,0.9475,0.833828
9.200e-03,0.768438,0.674375
9.220e-03,0.589375,0.521719
9.240e-03,0.461562,0.394219
9.260e-03,0.319688,0.276953
9.280e-03,0.210938,0.192109
9.300e-03,0.1425,0.124062
9.320e-03,0.0859375,0.05875
9.340e-03,0.0175,0.016875
9.360e-03,0.003125,-0.00890625
9.380e-03,-0.018125,-0.0157031
9.400e-03,0.001875,-0.00242188
9.420e-03,0.0196875,0.0239844
9.440e-03,0.073125,0.0675781
9.460e-03,0.150937,0.137969
9.480e-03,0.214062,0.205469
9.500e-03,0.34125,0.295156
9.520e-03,0.468437,0.4075
9.540e-03,0.620625,0.538516
9.560e-03,0.755313,0.686016
9.580e-03,0.950938,0.839531
9.600e-03,1.14406,1.00703
9.620e-03,1.37062,1.14078
9.640e-03,1.56156,1.17391
9.660e-03,1.79281,1.16727
9.680e-03,2.045,1.16344
9.700e-03,2.31656,1.16063
9.720e-03,2.60562,1.15375
9.740e-03,2.87688,1.15359
9.760e-03,3.14594,1.1575
9.780e-03,3.46188,1.15539
9.800e-03,3.76562,1.15047
9.820e-03,4.02813,1.15656
9.840e-03,4.27094,1.15227
9.860e-03,4.60844,1.15312
9.880e-03,4.91031,1.15484
9.900e-03,5.21469,1.15617
9.920e-03,5.54594,1.15234
9.940e-03,5.85531,1.15422
9.960e-03,6.16906,1.15297
9.980e-03,6.47469,1.15469

