Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
5.520e-03,0.475937,0.380156
5.540e-03,0.652813,0.517031
5.560e-03,0.798125,0.666562
5.580e-03,0.984687,0.832969
5.600e-03,1.16969,1.00797
5.620e-03,1.36937,1.21234
5.640e-03,1.57375,1.42547
5.660e-03,1.8275,1.63875
5.680e-03,2.09063,1.87156
5.700e-03,2.34,2.12391
5.720e-03,2.61281,2.38406
5.740e-03,2.88719,2.64594
5.760e-03,3.19719,2.89797
5.780e-03,3.49156,3.15219
5.800e-03,3.75625,3.44266
5.820e-03,4.00719,3.72656
5.840e-03,4.31687,4.02031
5.860e-03,4.63906,4.30719
5.880e-03,4.94313,4.58984
5.900e-03,5.24688,4.89234
5.920e-03,5.56344,5.19156
5.940e-03,5.88,5.44984
5.960e-03,6.18969,5.72609
5.980e-03,6.47844,5.98516
6.000e-03,6.76437,6.23313
6.020e-03,7.04781,6.32062
6.040e-03,7.3475,6.30844
6.060e-03,7.62562,6.30172
6.080e-03,7.87,6.28562
6.100e-03,8.14062,6.28281
6.120e-03,8.36375,6.29594
6.140e-03,8.59812,6.30016
6.160e-03,8.77969,6.28094
6.180e-03,8.97531,6.29609
6.200e-03,9.11281,6.29297
6.220e-03,9.27625,6.29359
6.240e-03,9.42687,6.29312
6.260e-03,9.54063,6.28844
6.280e-03,9.66625,6.28063
6.300e-03,9.76594,6.30141
6.320e-03,9.80406,6.29703
6.340e-03,9.86437,6.29813
6.360e-03,9.87594,6.29641
6.380e-03,9.89531,6.28953
6.400e-03,9.87375,6.29828
6.420e-03,9.84938,6.29937
6.440e-03,9.79125,6.3
6.460e-03,9.72938,6.30438
6.480e-03,9.63344,6.30516
6.500e-03,9.53656,6.30797
6.520e-03,9.38375,6.29875
6.540e-03,9.23781,6.31266
6.560e-03,9.09375,6.31203
6.580e-03,8.93719,6.30516
6.600e-03,8.76,6.30719
6.620e-03,8.55406,6.29953
6.640e-03,8.32094,6.30484
6.660e-03,8.07344,6.30734
6.680e-03,7.82125,6.30125
6.700e-03,7.56125,6.30922
6.720e-03,7.27875,6.30016
6.740e-03,6.99219,6.30063
6.760e-03,6.69844,6.17719
6.780e-03,6.42625,5.91922
6.800e-03,6.14312,5.63719
6.820e-03,5.82094,5.36875
6.840e-03,5.51375,5.08109
6.860e-03,5.19844,4.79266
6.880e-03,4.89156,4.48328
6.900e-03,4.56125,4.1925
6.920e-03,4.25719,3.90563
6.940e-03,3.95094,3.60484
6.960e-03,3.71031,3.31969
6.980e-03,3.42594,3.05875
7.000e-03,3.12625,2.79625
7.020e-03,2.84437,2.53656
7.040e-03,2.58937,2.28891
7.060e-03,2.29625,2.03234
7.080e-03,2.03656,1.78125
7.100e-03,1.78781,1.55234
7.120e-03,1.53844,1.34234
7.140e-03,1.32875,1.12234
7.160e-03,1.13594,0.935781
7.180e-03,0.949688,0.761719
7.200e-03,0.768437,0.583906
7.220e-03,0.603125,0.453281
7.240e-03,0.435937,0.331562
7.260e-03,0.334062,0.219375
7.280e-03,0.235313,0.123438
7.300e-03,0.133125,0.0492188
7.320e-03,0.0628125,-0.0228125
7.340e-03,0.0275,-0.0542187
7.360e-03,0.0059375,-0.0845312
7.380e-03,-0.0125,-0.0871875
7.400e-03,0.0209375,-0.0742188
7.420e-03,0.0303125,-0.044375
7.440e-03,0.0903125,0.0059375
7.460e-03,0.164062,0.0746875
7.480e-03,0.249375,0.16625
7.500e-03,0.37,0.270156
7.520e-03,0.477187,0.3775
7.540e-03,0.630313,0.503906
7.560e-03,0.789062,0.66125
7.580e-03,0.972812,0.825469
7.600e-03,1.16125,1.01562
7.620e-03,1.365,1.21109
7.640e-03,1.59656,1.42687
7.660e-03,1.83375,1.64453
7.680e-03,2.08188,1.87219
7.700e-03,2.36031,2.11313
7.720e-03,2.625,2.38016
7.740e-03,2.88781,2.65016
7.760e-03,3.18969,2.89938
7.780e-03,3.48719,3.15094
7.800e-03,3.75062,3.43266
7.820e-03,4.00938,3.72562
7.840e-03,4.30375,4.01641
7.860e-03,4.62,4.30563
7.880e-03,4.95125,4.60109
7.900e-03,5.2475,4.89172
7.920e-03,5.54031,5.18094
7.940e-03,5.88219,5.45281
7.960e-03,6.17437,5.72031
7.980e-03,6.46844,5.99688
8.000e-03,6.77406,6.23766
8.020e-03,7.06156,6.31531
8.040e-03,7.33125,6.30344
8.060e-03,7.615,6.29531
8.080e-03,7.87188,6.29234
8.100e-03,8.11219,6.29406
8.120e-03,8.36625,6.28578
8.140e-03,8.59563,6.29453
8.160e-03,8.79656,6.28297
8.180e-03,8.97906,6.28578
8.200e-03,9.14344,6.28875
8.220e-03,9.28469,6.2825
8.240e-03,9.44625,6.2875
8.260e-03,9.55438,6.29
8.280e-03,9.67312,6.28797
8.300e-03,9.745,6.29078
8.320e-03,9.8075,6.29484
8.340e-03,9.85594,6.3
8.360e-03,9.88563,6.29453
8.380e-03,9.89531,6.29375
8.400e-03,9.88406,6.30297
8.420e-03,9.85469,6.29828
8.440e-03,9.79531,6.30172
8.460e-03,9.71531,6.29922
8.480e-03,9.63563,6.30719
8.500e-03,9.50844,6.31391
8.520e-03,9.39406,6.30625
8.540e-03,9.245,6.31297
8.560e-03,9.11844,6.30547
8.580e-03,8.95281,6.30047
8.600e-03,8.75625,6.31
8.620e-03,8.53063,6.30359
8.640e-03,8.30719,6.31219
8.660e-03,8.08125,6.30297
8.680e-03,7.81531,6.30344
8.700e-03,7.55625,6.315
8.720e-03,7.28812,6.28875
8.740e-03,6.98625,6.29656
8.760e-03,6.71625,6.16922
8.780e-03,6.42406,5.91922
8.800e-03,6.13719,5.6375
8.820e-03,5.81531,5.37
8.840e-03,5.51,5.07687
8.860e-03,5.19844,4.78641
8.880e-03,4.89125,4.47562
8.900e-03,4.57062,4.19484
8.920e-03,4.26281,3.91031
8.940e-03,3.97562,3.61406
8.960e-03,3.70688,3.32766
8.980e-03,3.39844,3.05031
9.000e-03,3.13312,2.80187
9.020e-03,2.83625,2.54156
9.040e-03,2.58188,2.28594
9.060e-03,2.31156,2.02562
9.080e-03,2.03469,1.77125
9.100e-03,1.76437,1.55891
9.120e-03,1.5475,1.33922
9.140e-03,1.33312,1.12891
9.160e-03,1.14219,0.943437
9.180e-03,0.952187,0.749375
9.200e-03,0.758437,0.592344
9.220e-03,0.589062,0.452812
9.240e-03,0.455,0.33375
9.260e-03,0.32125,0.221406
9.280e-03,0.22625,0.119687
9.300e-03,0.140937,0.0454687
9.320e-03,0.07,-0.019375
9.340e-03,0.035625,-0.0534375
9.360e-03,0.0034375,-0.0832813
9.380e-03,-0.0034375,-0.100156
9.400e-03,0.0115625,-0.0710938
9.420e-03,0.024375,-0.04125
9.440e-03,0.081875,0.0134375
9.460e-03,0.165312,0.075
9.480e-03,0.228125,0.159375
9.500e-03,0.358437,0.261094
9.520e-03,0.490625,0.3775
9.540e-03,0.615625,0.513125
9.560e-03,0.818125,0.663594
9.580e-03,0.985,0.823594
9.600e-03,1.16156,1.01812
9.620e-03,1.35719,1.20297
9.640e-03,1.5775,1.41391
9.660e-03,1.83531,1.65453
9.680e-03,2.06375,1.87078
9.700e-03,2.33969,2.11734
9.720e-03,2.60875,2.38063
9.740e-03,2.88469,2.64438
9.760e-03,3.18125,2.89969
9.780e-03,3.48594,3.15328
9.800e-03,3.76562,3.4425
9.820e-03,4.02313,3.71469
9.840e-03,4.32219,4.02359
9.860e-03,4.62844,4.30063
9.880e-03,4.94281,4.60531
9.900e-03,5.24781,4.89156
9.920e-03,5.56438,5.17266
9.940e-03,5.87594,5.45406
9.960e-03,6.19094,5.72641
9.980e-03,6.47781,5.99203

