Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
5.520e-03,0.509375,0.396719
5.540e-03,0.643125,0.53375
5.560e-03,0.799062,0.68875
5.580e-03,1.00312,0.853906
5.600e-03,1.175,1.04734
5.620e-03,1.39344,1.23313
5.640e-03,1.58,1.45312
5.660e-03,1.84031,1.6725
5.680e-03,2.0975,1.90641
5.700e-03,2.36562,2.15391
5.720e-03,2.62437,2.40781
5.740e-03,2.91688,2.6625
5.760e-03,3.20406,2.91109
5.780e-03,3.51625,3.17594
5.800e-03,3.76719,3.45797
5.820e-03,4.02406,3.74234
5.840e-03,4.32156,4.03109
5.860e-03,4.63406,4.315
5.880e-03,4.96375,4.58969
5.900e-03,5.2625,4.81359
5.920e-03,5.59031,4.86734
5.940e-03,5.90656,4.85391
5.960e-03,6.21063,4.84938
5.980e-03,6.50312,4.84734
6.000e-03,6.79031,4.84766
6.020e-03,7.08188,4.83844
6.040e-03,7.35656,4.845
6.060e-03,7.64406,4.84141
6.080e-03,7.89281,4.8425
6.100e-03,8.13094,4.83609
6.120e-03,8.37562,4.84141
6.140e-03,8.60187,4.83578
6.160e-03,8.81531,4.84484
6.180e-03,8.98,4.84594
6.200e-03,9.1275,4.84672
6.220e-03,9.2825,4.84766
6.240e-03,9.435,4.84328
6.260e-03,9.55063,4.85859
6.280e-03,9.6775,4.8525
6.300e-03,9.755,4.85156
6.320e-03,9.81563,4.85734
6.340e-03,9.85813,4.84828
6.360e-03,9.87312,4.85313
6.380e-03,9.90719,4.85906
6.400e-03,9.87625,4.86688
6.420e-03,9.84531,4.86031
6.440e-03,9.79031,4.85453
6.460e-03,9.71906,4.85047
6.480e-03,9.63188,4.86953
6.500e-03,9.50313,4.85562
6.520e-03,9.38594,4.8675
6.540e-03,9.25688,4.86594
6.560e-03,9.09656,4.8625
6.580e-03,8.94688,4.86328
6.600e-03,8.75437,4.86781
6.620e-03,8.53875,4.85969
6.640e-03,8.31875,4.86875
6.660e-03,8.0725,4.86609
6.680e-03,7.80594,4.86219
6.700e-03,7.54375,4.85797
6.720e-03,7.28313,4.86828
6.740e-03,6.99156,4.86609
6.760e-03,6.6975,4.86078
6.780e-03,6.3925,4.85734
6.800e-03,6.10375,4.84922
6.820e-03,5.79438,4.85672
6.840e-03,5.475,4.85453
6.860e-03,5.17063,4.75297
6.880e-03,4.85313,4.47766
6.900e-03,4.55281,4.19828
6.920e-03,4.23094,3.90516
6.940e-03,3.94531,3.61625
6.960e-03,3.69531,3.31641
6.980e-03,3.39812,3.04688
7.000e-03,3.09937,2.79625
7.020e-03,2.81813,2.52969
7.040e-03,2.54656,2.28172
7.060e-03,2.26812,2.025
7.080e-03,2.015,1.77547
7.100e-03,1.76437,1.56406
7.120e-03,1.54125,1.33813
7.140e-03,1.30969,1.13437
7.160e-03,1.11625,0.951875
7.180e-03,0.936875,0.764375
7.200e-03,0.752187,0.604375
7.220e-03,0.58625,0.457656
7.240e-03,0.443437,0.341406
7.260e-03,0.312812,0.235625
7.280e-03,0.196875,0.143594
7.300e-03,0.139062,0.0471875
7.320e-03,0.079375,0.00234375
7.340e-03,0.025625,-0.0359375
7.360e-03,-0.004375,-0.0751563
7.380e-03,0,-0.0765625
7.400e-03,0.0090625,-0.0584375
7.420e-03,0.0296875,-0.0125
7.440e-03,0.0890625,0.0242187
7.460e-03,0.162187,0.0932812
7.480e-03,0.25625,0.188906
7.500e-03,0.372812,0.281094
7.520e-03,0.484687,0.405312
7.540e-03,0.6475,0.52875
7.560e-03,0.795312,0.681875
7.580e-03,1.01094,0.851875
7.600e-03,1.19312,1.04031
7.620e-03,1.37031,1.24438
7.640e-03,1.58562,1.45312
7.660e-03,1.83031,1.66578
7.680e-03,2.09906,1.90125
7.700e-03,2.37875,2.15859
7.720e-03,2.64531,2.41172
7.740e-03,2.925,2.66938
7.760e-03,3.19719,2.92297
7.780e-03,3.50625,3.17547
7.800e-03,3.77,3.45672
7.820e-03,4.01406,3.74078
7.840e-03,4.32844,4.03234
7.860e-03,4.64594,4.31734
7.880e-03,4.975,4.5975
7.900e-03,5.26781,4.81484
7.920e-03,5.58156,4.86984
7.940e-03,5.88625,4.85578
7.960e-03,6.21438,4.85172
7.980e-03,6.50687,4.84547
8.000e-03,6.78875,4.84344
8.020e-03,7.07531,4.83891
8.040e-03,7.36906,4.83406
8.060e-03,7.63531,4.83344
8.080e-03,7.89219,4.83797
8.100e-03,8.14719,4.84344
8.120e-03,8.38531,4.84047
8.140e-03,8.6175,4.83391
8.160e-03,8.81781,4.83703
8.180e-03,8.99188,4.84938
8.200e-03,9.14094,4.84859
8.220e-03,9.30281,4.84594
8.240e-03,9.42875,4.85219
8.260e-03,9.56469,4.85031
8.280e-03,9.67188,4.85344
8.300e-03,9.74687,4.85219
8.320e-03,9.82844,4.84891
8.340e-03,9.8725,4.85516
8.360e-03,9.87656,4.85625
8.380e-03,9.90406,4.85813
8.400e-03,9.8975,4.86187
8.420e-03,9.8675,4.85688
8.440e-03,9.7975,4.86453
8.460e-03,9.72563,4.86297
8.480e-03,9.62875,4.86297
8.500e-03,9.51875,4.86672
8.520e-03,9.38469,4.86562
8.540e-03,9.25906,4.86078
8.560e-03,9.08781,4.85875
8.580e-03,8.94438,4.86219
8.600e-03,8.74563,4.86937
8.620e-03,8.54312,4.86406
8.640e-03,8.315,4.865
8.660e-03,8.06281,4.86266
8.680e-03,7.82125,4.86375
8.700e-03,7.56813,4.86891
8.720e-03,7.28031,4.87031
8.740e-03,6.97375,4.85703
8.760e-03,6.69062,4.86547
8.780e-03,6.395,4.86406
8.800e-03,6.10719,4.86281
8.820e-03,5.7975,4.86141
8.840e-03,5.47375,4.85469
8.860e-03,5.16219,4.74672
8.880e-03,4.85781,4.47453
8.900e-03,4.56125,4.19266
8.920e-03,4.22219,3.90391
8.940e-03,3.94969,3.61
8.960e-03,3.69344,3.33062
8.980e-03,3.40531,3.04188
9.000e-03,3.1,2.80016
9.020e-03,2.81469,2.53656
9.040e-03,2.545,2.27359
9.060e-03,2.28062,2.02969
9.080e-03,2.01,1.77953
9.100e-03,1.7575,1.55828
9.120e-03,1.52,1.34766
9.140e-03,1.32344,1.13062
9.160e-03,1.10906,0.942656
9.180e-03,0.942813,0.762656
9.200e-03,0.745937,0.602187
9.220e-03,0.598437,0.452031
9.240e-03,0.454063,0.331562
9.260e-03,0.322812,0.23375
9.280e-03,0.21625,0.147187
9.300e-03,0.132187,0.066875
9.320e-03,0.07125,-0.00046875
9.340e-03,0.0134375,-0.0392188
9.360e-03,0.0025,-0.0673438
9.380e-03,-0.008125,-0.0676563
9.400e-03,-0.021875,-0.0628125
9.420e-03,0.038125,-0.0198438
9.440e-03,0.0990625,0.0234375
9.460e-03,0.151875,0.0928125
9.480e-03,0.251562,0.195937
9.500e-03,0.366875,0.282344
9.520e-03,0.489375,0.4
9.540e-03,0.634062,0.517187
9.560e-03,0.80875,0.683281
9.580e-03,0.975937,0.850625
9.600e-03,1.18281,1.04047
9.620e-03,1.37437,1.23375
9.640e-03,1.59094,1.45703
9.660e-03,1.84031,1.66562
9.680e-03,2.10625,1.90203
9.700e-03,2.36375,2.14656
9.720e-03,2.63281,2.40203
9.740e-03,2.91812,2.66828
9.760e-03,3.205,2.91297
9.780e-03,3.50844,3.17234
9.800e-03,3.76844,3.45516
9.820e-03,4.0425,3.73625
9.840e-03,4.34531,4.03188
9.860e-03,4.63563,4.30953
9.880e-03,4.96,4.58906
9.900e-03,5.25437,4.81438
9.920e-03,5.59375,4.87172
9.940e-03,5.90062,4.85922
9.960e-03,6.22187,4.85406
9.980e-03,6.50875,4.845

