Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
5.520e-03,0.48125,0.418516
5.540e-03,0.620312,0.543906
5.560e-03,0.780937,0.695703
5.580e-03,0.965625,0.858125
5.600e-03,1.15656,1.03219
5.620e-03,1.35344,1.21305
5.640e-03,1.57375,1.36547
5.660e-03,1.80094,1.40703
5.680e-03,2.06937,1.40711
5.700e-03,2.33125,1.40187
5.720e-03,2.59438,1.39984
5.740e-03,2.88938,1.39508
5.760e-03,3.17437,1.39578
5.780e-03,3.46469,1.38781
5.800e-03,3.77031,1.38773
5.820e-03,4.02625,1.38906
5.840e-03,4.31688,1.3857
5.860e-03,4.63312,1.38258
5.880e-03,4.93156,1.38688
5.900e-03,5.24,1.38562
5.920e-03,5.55875,1.38773
5.940e-03,5.87063,1.38734
5.960e-03,6.19187,1.39008
5.980e-03,6.50719,1.38688
6.000e-03,6.77656,1.38547
6.020e-03,7.06344,1.39187
6.040e-03,7.345,1.39195
6.060e-03,7.63781,1.39609
6.080e-03,7.8725,1.39938
6.100e-03,8.13188,1.40117
6.120e-03,8.38469,1.39461
6.140e-03,8.60375,1.3993
6.160e-03,8.80438,1.3975
6.180e-03,8.99188,1.39695
6.200e-03,9.1525,1.40414
6.220e-03,9.28688,1.40242
6.240e-03,9.4275,1.40867
6.260e-03,9.55063,1.4057
6.280e-03,9.65531,1.40555
6.300e-03,9.74719,1.40852
6.320e-03,9.81781,1.41141
6.340e-03,9.87219,1.41266
6.360e-03,9.89406,1.40813
6.380e-03,9.90531,1.41164
6.400e-03,9.89906,1.41398
6.420e-03,9.88563,1.41594
6.440e-03,9.80813,1.41609
6.460e-03,9.75375,1.41617
6.480e-03,9.65281,1.41984
6.500e-03,9.54156,1.42094
6.520e-03,9.425,1.41938
6.540e-03,9.28187,1.42406
6.560e-03,9.13781,1.42461
6.580e-03,8.98531,1.42539
6.600e-03,8.78375,1.42422
6.620e-03,8.58469,1.42727
6.640e-03,8.3225,1.4257
6.660e-03,8.11688,1.42391
6.680e-03,7.85375,1.42828
6.700e-03,7.59219,1.4282
6.720e-03,7.30687,1.42922
6.740e-03,7.02187,1.42742
6.760e-03,6.7475,1.42797
6.780e-03,6.45906,1.42914
6.800e-03,6.14562,1.42547
6.820e-03,5.84438,1.42687
6.840e-03,5.52844,1.42758
6.860e-03,5.22219,1.42672
6.880e-03,4.91,1.42648
6.900e-03,4.60031,1.43117
6.920e-03,4.27,1.42289
6.940e-03,4.03,1.42672
6.960e-03,3.72656,1.4232
6.980e-03,3.43906,1.42398
7.000e-03,3.14156,1.42562
7.020e-03,2.86187,1.4243
7.040e-03,2.57875,1.42156
7.060e-03,2.30719,1.41703
7.080e-03,2.03531,1.41414
7.100e-03,1.78031,1.41211
7.120e-03,1.54594,1.35531
7.140e-03,1.34938,1.18852
7.160e-03,1.13687,1.005
7.180e-03,0.941875,0.828516
7.200e-03,0.764375,0.662344
7.220e-03,0.600312,0.516016
7.240e-03,0.4475,0.386719
7.260e-03,0.31625,0.277031
7.280e-03,0.214375,0.187109
7.300e-03,0.145,0.115703
7.320e-03,0.079375,0.0550781
7.340e-03,0.0384375,0.0119531
7.360e-03,-0.000625,-0.0165625
7.380e-03,-0.0175,-0.0178906
7.400e-03,-0.003125,-0.00851562
7.420e-03,0.0421875,0.0210937
7.440e-03,0.081875,0.0698437
7.460e-03,0.16125,0.129453
7.480e-03,0.220625,0.206641
7.500e-03,0.341875,0.301719
7.520e-03,0.459375,0.411328
7.540e-03,0.622187,0.547188
7.560e-03,0.77,0.692891
7.580e-03,0.964688,0.857109
7.600e-03,1.14906,1.02906
7.620e-03,1.38031,1.21125
7.640e-03,1.56937,1.37094
7.660e-03,1.81406,1.41094
7.680e-03,2.05594,1.40664
7.700e-03,2.325,1.40109
7.720e-03,2.60125,1.39977
7.740e-03,2.87781,1.39375
7.760e-03,3.18375,1.38898
7.780e-03,3.47875,1.39062
7.800e-03,3.77219,1.39031
7.820e-03,4.0325,1.38773
7.840e-03,4.31406,1.38836
7.860e-03,4.62406,1.38953
7.880e-03,4.94656,1.38688
7.900e-03,5.23781,1.38461
7.920e-03,5.55406,1.38859
7.940e-03,5.85906,1.38938
7.960e-03,6.18406,1.38773
7.980e-03,6.48594,1.38953
8.000e-03,6.77313,1.38766
8.020e-03,7.04438,1.39414
8.040e-03,7.35625,1.39211
8.060e-03,7.63094,1.39891
8.080e-03,7.89406,1.39375
8.100e-03,8.12,1.39922
8.120e-03,8.37531,1.40141
8.140e-03,8.585,1.39992
8.160e-03,8.78906,1.39867
8.180e-03,8.97844,1.4
8.200e-03,9.15906,1.40297
8.220e-03,9.27969,1.40516
8.240e-03,9.4375,1.40828
8.260e-03,9.56938,1.40523
8.280e-03,9.67031,1.40797
8.300e-03,9.74875,1.41148
8.320e-03,9.80219,1.40859
8.340e-03,9.86375,1.41039
8.360e-03,9.87281,1.41195
8.380e-03,9.905,1.41461
8.400e-03,9.8875,1.41781
8.420e-03,9.85531,1.41781
8.440e-03,9.81219,1.41516
8.460e-03,9.7525,1.42336
8.480e-03,9.64719,1.41859
8.500e-03,9.545,1.41914
8.520e-03,9.41281,1.42344
8.540e-03,9.28875,1.42078
8.560e-03,9.14781,1.42227
8.580e-03,8.98594,1.42383
8.600e-03,8.79,1.42312
8.620e-03,8.57812,1.42656
8.640e-03,8.34375,1.42508
8.660e-03,8.10344,1.42562
8.680e-03,7.84375,1.42469
8.700e-03,7.59469,1.42523
8.720e-03,7.32156,1.42992
8.740e-03,7.01969,1.42375
8.760e-03,6.76063,1.42461
8.780e-03,6.45406,1.42977
8.800e-03,6.16312,1.42437
8.820e-03,5.83625,1.42484
8.840e-03,5.53125,1.42508
8.860e-03,5.22031,1.42172
8.880e-03,4.90656,1.42781
8.900e-03,4.57656,1.42477
8.920e-03,4.27094,1.42625
8.940e-03,4.00875,1.42016
8.960e-03,3.73656,1.42445
8.980e-03,3.42781,1.42086
9.000e-03,3.14438,1.42188
9.020e-03,2.86437,1.41766
9.040e-03,2.57719,1.41969
9.060e-03,2.30313,1.41781
9.080e-03,2.01875,1.41883
9.100e-03,1.77344,1.41523
9.120e-03,1.53812,1.36078
9.140e-03,1.34219,1.18844
9.160e-03,1.14562,1.00172
9.180e-03,0.941875,0.824609
9.200e-03,0.75875,0.66125
9.220e-03,0.59625,0.518516
9.240e-03,0.459375,0.388594
9.260e-03,0.337813,0.274531
9.280e-03,0.219688,0.188125
9.300e-03,0.14625,0.11375
9.320e-03,0.07625,0.0583594
9.340e-03,0.010625,0.0103906
9.360e-03,-0.0078125,-0.0138281
9.380e-03,-0.0084375,-0.0209375
9.400e-03,0.00125,-0.0116406
9.420e-03,0.02375,0.0194531
9.440e-03,0.07125,0.0714062
9.460e-03,0.15,0.136797
9.480e-03,0.232813,0.204922
9.500e-03,0.344375,0.298438
9.520e-03,0.475625,0.414219
9.540e-03,0.606562,0.544922
9.560e-03,0.779063,0.700859
9.580e-03,0.983125,0.853359
9.600e-03,1.15719,1.03344
9.620e-03,1.36219,1.21023
9.640e-03,1.58312,1.36281
9.660e-03,1.805,1.41133
9.680e-03,2.05875,1.40516
9.700e-03,2.345,1.3975
9.720e-03,2.60594,1.39172
9.740e-03,2.87563,1.38859
9.760e-03,3.16219,1.38781
9.780e-03,3.4725,1.39156
9.800e-03,3.75687,1.38813
9.820e-03,4.04188,1.38328
9.840e-03,4.31187,1.38906
9.860e-03,4.62031,1.38742
9.880e-03,4.92125,1.39055
9.900e-03,5.23656,1.38195
9.920e-03,5.55813,1.38828
9.940e-03,5.88063,1.38281
9.960e-03,6.19156,1.38836
9.980e-03,6.48281,1.38813

